,code,name,date,market_value,pe_ttm,price
0,sh603198,迎驾贡酒,2015-05-28,135.92,,
1,sh603198,迎驾贡酒,2015-05-29,149.52,,
2,sh603198,迎驾贡酒,2015-06-01,164.48,,
3,sh603198,迎驾贡酒,2015-06-02,180.96,,
4,sh603198,迎驾贡酒,2015-06-03,199.04,,
5,sh603198,迎驾贡酒,2015-06-04,218.96,,
6,sh603198,迎驾贡酒,2015-06-05,240.88,,
7,sh603198,迎驾贡酒,2015-06-08,264.96,,
8,sh603198,迎驾贡酒,2015-06-09,291.44,,
9,sh603198,迎驾贡酒,2015-06-10,320.56,,
10,sh603198,迎驾贡酒,2015-06-11,352.64,,
11,sh603198,迎驾贡酒,2015-06-12,387.92,,
12,sh603198,迎驾贡酒,2015-06-15,396.08,,
13,sh603198,迎驾贡酒,2015-06-16,356.48,,
14,sh603198,迎驾贡酒,2015-06-17,350.08,,
15,sh603198,迎驾贡酒,2015-06-18,315.04,,
16,sh603198,迎驾贡酒,2015-06-19,283.52,,
17,sh603198,迎驾贡酒,2015-06-23,274.8,,
18,sh603198,迎驾贡酒,2015-06-24,282.32,,
19,sh603198,迎驾贡酒,2015-06-25,254.56,,
20,sh603198,迎驾贡酒,2015-06-26,229.12,,
21,sh603198,迎驾贡酒,2015-06-29,206.24,,
22,sh603198,迎驾贡酒,2015-06-30,226.88,,
23,sh603198,迎驾贡酒,2015-07-01,229.92,,
24,sh603198,迎驾贡酒,2015-07-02,224.96,,
25,sh603198,迎驾贡酒,2015-07-03,209.76,,
26,sh603198,迎驾贡酒,2015-07-06,218.64,,
27,sh603198,迎驾贡酒,2015-07-07,196.8,,
28,sh603198,迎驾贡酒,2015-07-08,177.12,,
29,sh603198,迎驾贡酒,2015-07-09,194.8,,
30,sh603198,迎驾贡酒,2015-07-10,214.32,,
31,sh603198,迎驾贡酒,2015-07-13,235.76,,
32,sh603198,迎驾贡酒,2015-07-14,232.08,,
33,sh603198,迎驾贡酒,2015-07-15,208.88,,
34,sh603198,迎驾贡酒,2015-07-16,203.52,,
35,sh603198,迎驾贡酒,2015-07-17,214.72,,
36,sh603198,迎驾贡酒,2015-07-20,210.32,,
37,sh603198,迎驾贡酒,2015-07-21,215.76,,
38,sh603198,迎驾贡酒,2015-07-22,226.08,,
39,sh603198,迎驾贡酒,2015-07-23,248.64,,
40,sh603198,迎驾贡酒,2015-07-24,252.72,,
41,sh603198,迎驾贡酒,2015-07-27,259.92,,
42,sh603198,迎驾贡酒,2015-07-28,264.8,,
43,sh603198,迎驾贡酒,2015-07-29,288.0,,
44,sh603198,迎驾贡酒,2015-07-30,276.24,,
45,sh603198,迎驾贡酒,2015-07-31,265.92,,
46,sh603198,迎驾贡酒,2015-08-03,247.76,,
47,sh603198,迎驾贡酒,2015-08-04,269.76,,
48,sh603198,迎驾贡酒,2015-08-05,272.4,,
49,sh603198,迎驾贡酒,2015-08-06,257.76,,
50,sh603198,迎驾贡酒,2015-08-07,266.4,,
51,sh603198,迎驾贡酒,2015-08-10,284.96,,
52,sh603198,迎驾贡酒,2015-08-11,295.52,,
53,sh603198,迎驾贡酒,2015-08-12,311.92,,
54,sh603198,迎驾贡酒,2015-08-13,326.48,,
55,sh603198,迎驾贡酒,2015-08-14,312.0,,
56,sh603198,迎驾贡酒,2015-08-17,308.24,,
57,sh603198,迎驾贡酒,2015-08-18,285.6,,
58,sh603198,迎驾贡酒,2015-08-19,287.6,,
59,sh603198,迎驾贡酒,2015-08-20,304.8,,
60,sh603198,迎驾贡酒,2015-08-21,285.6,,
61,sh603198,迎驾贡酒,2015-08-24,258.08,,
62,sh603198,迎驾贡酒,2015-08-25,243.04,,
63,sh603198,迎驾贡酒,2015-08-26,257.28,,
64,sh603198,迎驾贡酒,2015-08-27,266.16,,
65,sh603198,迎驾贡酒,2015-08-28,292.8,,
66,sh603198,迎驾贡酒,2015-08-31,322.08,,
67,sh603198,迎驾贡酒,2015-09-01,298.88,,
68,sh603198,迎驾贡酒,2015-09-02,310.32,,
69,sh603198,迎驾贡酒,2015-09-07,316.16,,
70,sh603198,迎驾贡酒,2015-09-08,327.44,,
71,sh603198,迎驾贡酒,2015-09-09,332.72,,
72,sh603198,迎驾贡酒,2015-09-10,345.36,,
73,sh603198,迎驾贡酒,2015-09-11,330.96,,
74,sh603198,迎驾贡酒,2015-09-14,310.8,,
75,sh603198,迎驾贡酒,2015-09-15,303.68,,
76,sh603198,迎驾贡酒,2015-09-16,306.0,,
77,sh603198,迎驾贡酒,2015-09-17,275.44,,
78,sh603198,迎驾贡酒,2015-09-18,259.84,,
79,sh603198,迎驾贡酒,2015-09-21,266.72,,
80,sh603198,迎驾贡酒,2015-09-22,286.0,,
81,sh603198,迎驾贡酒,2015-09-23,273.2,,
82,sh603198,迎驾贡酒,2015-09-24,278.56,,
83,sh603198,迎驾贡酒,2015-09-25,272.4,,
84,sh603198,迎驾贡酒,2015-09-28,267.2,,
85,sh603198,迎驾贡酒,2015-09-29,261.44,,
86,sh603198,迎驾贡酒,2015-09-30,258.16,,
87,sh603198,迎驾贡酒,2015-10-08,261.76,,
88,sh603198,迎驾贡酒,2015-10-09,255.52,,
89,sh603198,迎驾贡酒,2015-10-12,262.24,,
90,sh603198,迎驾贡酒,2015-10-13,263.44,,
