,code,name,date,market_value,pe_ttm,price
0,sh600690,海尔智家,1997-01-02,43.1,24.18,0.6
1,sh600690,海尔智家,1997-01-03,42.74,23.98,0.59
2,sh600690,海尔智家,1997-01-06,41.96,23.54,0.58
3,sh600690,海尔智家,1997-01-07,42.61,23.91,0.59
4,sh600690,海尔智家,1997-01-08,42.61,23.91,0.59
5,sh600690,海尔智家,1997-01-09,42.78,24.0,0.59
6,sh600690,海尔智家,1997-01-10,43.04,24.14,0.59
7,sh600690,海尔智家,1997-01-13,43.95,24.66,0.61
8,sh600690,海尔智家,1997-01-14,43.04,24.14,0.59
9,sh600690,海尔智家,1997-01-15,43.3,24.29,0.6
10,sh600690,海尔智家,1997-01-16,43.85,24.6,0.61
11,sh600690,海尔智家,1997-01-17,44.41,24.91,0.61
12,sh600690,海尔智家,1997-01-20,46.01,25.81,0.64
13,sh600690,海尔智家,1997-01-21,45.39,25.46,0.63
14,sh600690,海尔智家,1997-01-22,47.12,26.43,0.65
15,sh600690,海尔智家,1997-01-23,48.0,26.93,0.66
16,sh600690,海尔智家,1997-01-24,48.0,26.93,0.66
17,sh600690,海尔智家,1997-01-27,48.85,27.41,0.68
18,sh600690,海尔智家,1997-01-28,48.16,27.02,0.67
19,sh600690,海尔智家,1997-01-29,48.13,27.0,0.67
20,sh600690,海尔智家,1997-01-30,48.26,27.08,0.67
21,sh600690,海尔智家,1997-01-31,47.97,26.91,0.66
22,sh600690,海尔智家,1997-02-17,49.96,28.03,0.69
23,sh600690,海尔智家,1997-02-18,45.39,25.46,0.63
24,sh600690,海尔智家,1997-02-19,49.27,27.64,0.68
25,sh600690,海尔智家,1997-02-20,48.75,27.35,0.67
26,sh600690,海尔智家,1997-02-21,51.43,28.85,0.71
27,sh600690,海尔智家,1997-02-24,51.76,29.04,0.72
28,sh600690,海尔智家,1997-02-25,51.98,29.16,0.72
29,sh600690,海尔智家,1997-02-26,52.41,29.4,0.72
30,sh600690,海尔智家,1997-02-27,53.49,30.01,0.74
31,sh600690,海尔智家,1997-02-28,53.39,29.95,0.74
32,sh600690,海尔智家,1997-03-03,55.84,31.33,0.77
33,sh600690,海尔智家,1997-03-04,55.41,31.09,0.77
34,sh600690,海尔智家,1997-03-05,54.2,30.41,0.75
35,sh600690,海尔智家,1997-03-06,54.53,30.59,0.75
36,sh600690,海尔智家,1997-03-07,54.73,30.7,0.76
37,sh600690,海尔智家,1997-03-10,55.67,31.23,0.77
38,sh600690,海尔智家,1997-03-11,55.84,31.33,0.77
39,sh600690,海尔智家,1997-03-12,58.94,33.07,0.81
40,sh600690,海尔智家,1997-03-13,58.78,32.97,0.81
41,sh600690,海尔智家,1997-03-14,60.02,33.67,0.83
42,sh600690,海尔智家,1997-03-17,66.02,37.04,0.91
43,sh600690,海尔智家,1997-03-18,72.62,40.74,1.0
44,sh600690,海尔智家,1997-03-19,69.49,38.98,0.96
45,sh600690,海尔智家,1997-03-20,67.4,37.81,0.93
46,sh600690,海尔智家,1997-03-21,70.69,39.66,0.98
47,sh600690,海尔智家,1997-03-24,77.78,43.64,1.08
48,sh600690,海尔智家,1997-03-25,82.42,46.24,1.14
49,sh600690,海尔智家,1997-03-26,74.19,41.62,1.03
50,sh600690,海尔智家,1997-03-27,67.43,37.83,0.93
51,sh600690,海尔智家,1997-03-28,67.27,37.74,0.93
52,sh600690,海尔智家,1997-03-31,67.92,38.1,0.94
53,sh600690,海尔智家,1997-04-01,67.33,37.77,0.93
54,sh600690,海尔智家,1997-04-02,67.69,37.98,0.94
55,sh600690,海尔智家,1997-04-03,69.52,39.0,0.96
56,sh600690,海尔智家,1997-04-04,69.94,39.24,0.97
57,sh600690,海尔智家,1997-04-07,69.81,39.17,0.96
58,sh600690,海尔智家,1997-04-08,67.92,38.1,0.94
59,sh600690,海尔智家,1997-04-09,68.21,38.27,0.94
60,sh600690,海尔智家,1997-04-10,66.94,37.55,0.93
61,sh600690,海尔智家,1997-04-11,66.25,37.17,0.92
62,sh600690,海尔智家,1997-04-14,67.85,38.07,0.94
63,sh600690,海尔智家,1997-04-15,68.25,38.29,0.94
64,sh600690,海尔智家,1997-04-16,68.25,38.29,0.94
65,sh600690,海尔智家,1997-04-17,67.79,38.03,0.94
66,sh600690,海尔智家,1997-04-18,68.9,38.65,0.95
67,sh600690,海尔智家,1997-04-21,74.29,41.68,1.03
68,sh600690,海尔智家,1997-04-22,74.12,41.58,1.02
69,sh600690,海尔智家,1997-04-23,74.78,41.95,1.03
70,sh600690,海尔智家,1997-04-24,77.39,43.42,1.07
71,sh600690,海尔智家,1997-04-25,78.69,44.15,1.09
72,sh600690,海尔智家,1997-04-28,78.69,44.15,1.09
73,sh600690,海尔智家,1997-04-29,75.46,42.33,1.04
