,证券代码,证券简称,上市年份,跟踪时间,日期,收盘价,股息率,五年股息率,PE_TTM,距离买点%,距离卖点%,五年ROE,三年估值范围,五年估值范围,数据修正,标准差倍数,五年平均每股分红,五年平均分红率,五年平均负债率,买入日期,买入价格,买入PE
0,600887.SH,伊利股份,1996,长期,20230329,28.7,3.3456,2.79,20.8177,6.5%,57.0%,24.44,19.12~37.32,19.73~35.01,,1.75,0.8,69.39,51.14,,,
1,002507.SZ,涪陵榨菜,2010,长期,20230329,25.3,1.3834,1.15,24.9859,9.0%,45.5%,21.59,23.73~55.77,22.06~52.24,,1.75,0.29,39.39,16.1,20230203.0,26.743,25.28
2,600036.SH,招商银行,2002,长期,20230329,34.12,4.4607,3.37,6.235,13.0%,42.5%,15.51,5.06~14.96,6.01~13.91,,2.0,1.15,31.07,91.57,,,
3,000895.SZ,双汇发展,1998,长期,20230329,25.69,7.3881,5.57,15.8351,13.0%,57.5%,30.9,14.39~28.43,13.64~26.38,,1.5,1.43,92.66,34.59,20230208.0,25.173,15.86
4,603568.SH,伟明环保,2015,,20230329,18.34,0.5453,1.42,19.5967,14.0%,59.5%,25.51,16.74~32.94,17.55~32.57,,2.0,0.26,27.33,43.46,,,
5,000848.SZ,承德露露,1997,,20230329,8.61,,4.07,15.715,18.5%,64.5%,22.17,12.85~24.55,13.62~24.14,,1.75,0.35,81.07,31.26,,,
6,603288.SH,海天味业,2014,长期,20230329,74.86,0.9229,1.26,52.3194,20.5%,56.5%,33.46,46.75~95.59,40.04~87.72,,1.5,0.94,55.97,30.65,,,
7,300482.SZ,万孚生物,2015,,20230329,31.1,0.9605,1.13,11.0856,21.0%,17.0%,21.49,8.55~59.87,9.73~68.07,修正标准差,2.25,0.35,27.39,24.92,,,
8,000333.SZ,美的集团,2013,长期,20230329,51.4,3.2468,2.88,12.1545,25.0%,48.5%,25.21,9.25~25.77,10.13~23.95,,1.75,1.48,43.94,65.34,,,
9,600885.SH,宏发股份,1996,,20230329,33.27,0.921,1.05,28.668,26.0%,50.5%,16.79,26.88~57.56,19.62~54.2,,1.75,0.35,30.75,33.39,,,
10,002032.SZ,苏泊尔,2004,,20230329,56.01,5.6692,1.87,21.9053,26.5%,58.5%,28.57,15.84~36.7,19.0~37.52,,1.5,1.05,45.55,42.99,,,
11,600519.SH,贵州茅台,2001,长期,20230329,1790.0,2.4349,0.93,37.732,28.5%,67.5%,32.37,34.67~56.85,25.22~54.3,,1.5,16.71,51.72,24.38,,,
12,300628.SZ,亿联网络,2017,,20230329,76.89,1.0412,1.34,31.7403,30.5%,53.0%,28.96,26.26~61.14,22.46~56.98,,1.75,1.03,43.03,8.28,,,
13,002884.SZ,凌霄泵业,2017,,20230329,15.68,6.3776,7.14,11.9208,31.0%,50.5%,20.71,10.33~23.69,8.08~23.1,,2.0,1.12,74.54,8.45,,,
14,300357.SZ,我武生物,2014,,20230329,48.0,0.4188,0.5,64.3397,33.0%,50.5%,24.02,54.85~131.85,43.03~120.57,,1.5,0.24,31.29,5.72,,,
15,000049.SZ,德赛电池,1995,,20230329,43.64,1.7238,1.35,14.3867,35.0%,55.5%,25.27,10.33~26.55,10.9~25.14,,2.0,0.59,23.65,70.97,,,
16,002508.SZ,老板电器,2010,,20230329,28.21,1.7632,2.16,21.8943,39.0%,88.0%,24.01,16.94~24.98,14.69~24.45,,1.5,0.61,39.35,34.91,,,
17,603899.SH,晨光股份,2015,长期,20230329,47.59,1.2619,0.86,33.0198,42.5%,48.5%,26.23,21.89~70.29,24.3~63.84,,1.75,0.41,35.76,39.98,,,
18,600298.SH,安琪酵母,2000,长期,20230329,39.99,1.1981,1.05,29.2592,45.0%,65.0%,21.99,21.14~46.12,19.13~43.49,,2.0,0.42,34.31,46.8,,,
19,002841.SZ,视源股份,2017,,20230329,76.0,1.1256,1.0,25.7543,48.5%,47.0%,32.54,15.93~51.39,18.82~57.5,,2.0,0.76,34.38,47.02,20230209.0,64.33,21.91
20,603866.SH,桃李面包,2015,,20230329,15.13,2.8326,5.82,31.5125,50.0%,58.5%,18.9,19.18~53.18,23.14~53.66,,2.0,0.88,78.95,16.76,,,
21,600436.SH,片仔癀,2003,长期,20230329,281.5,0.4298,0.28,68.7853,53.0%,56.5%,24.1,54.29~126.07,38.01~114.91,,1.5,0.79,31.76,20.16,,,
22,600085.SH,同仁堂,1997,长期,20230329,53.6,0.541,0.69,51.5572,55.5%,95.5%,11.77,35.84~54.12,30.54~53.54,,1.75,0.37,48.2,30.18,,,
23,603833.SH,欧派家居,2017,,20230329,122.2,1.4321,0.95,29.2765,60.0%,62.5%,22.46,19.22~46.96,17.37~45.99,,2.0,1.16,30.31,35.64,,,
24,000538.SZ,云南白药,1993,长期,20230329,53.9,2.1196,4.45,36.4377,61.0%,92.5%,14.5,23.27~39.89,21.88~38.42,,1.75,2.4,73.32,29.85,,,
25,600600.SH,青岛啤酒,1993,长期,20230329,115.99,0.9485,0.57,42.6444,62.5%,66.0%,10.23,28.06~65.62,24.46~62.0,,2.0,0.66,44.87,46.37,,,
26,600612.SH,老凤祥,1992,,20230329,53.4,2.7154,2.25,16.4287,65.5%,78.0%,21.21,9.44~20.36,10.45~21.57,,2.0,1.2,45.31,51.38,,,
27,002304.SZ,洋河股份,2009,,20230329,169.35,1.7708,1.74,27.2455,65.5%,65.0%,21.82,19.71~42.93,14.09~40.31,,1.75,2.95,59.95,32.33,,,
28,300015.SZ,爱尔眼科,2009,长期,20230329,30.88,0.2927,0.58,82.7863,65.5%,46.5%,20.49,54.76~185.86,45.89~166.65,,1.75,0.18,41.94,39.14,,,
29,002867.SZ,周大生,2017,,20230329,15.45,3.2058,3.24,14.7309,66.5%,57.0%,21.77,8.28~25.18,9.43~25.89,,2.0,0.5,38.02,21.25,,,
30,300529.SZ,健帆生物,2016,,20230329,30.58,2.9028,2.22,20.4608,69.0%,22.0%,30.4,8.76~95.34,19.4~88.62,,1.75,0.68,60.1,17.78,20230202.0,34.897,23.21
31,601155.SH,新城控股,2015,,20230329,16.39,,7.81,3.6738,75.0%,40.0%,33.68,2.66~7.72,1.73~11.05,,2.25,1.28,28.97,85.18,,,
32,000661.SZ,长春高新,1996,长期,20230329,165.09,0.4816,0.51,16.3964,77.0%,21.0%,24.93,10.23~71.61,8.43~79.57,修正标准差,1.75,0.84,12.95,28.62,,,
33,601318.SH,中国平安,2007,长期,20230329,45.42,5.2432,2.93,9.9111,81.5%,71.0%,18.87,5.18~13.22,5.75~14.39,,2.25,1.33,19.94,89.53,,,
34,002415.SZ,海康威视,2010,,20230329,42.8,2.1184,1.64,31.2443,83.0%,78.5%,30.75,16.46~40.6,17.58~38.46,,1.5,0.7,51.53,39.23,,,
35,000858.SZ,五粮液,1998,长期,20230329,195.28,1.548,1.11,29.1102,83.0%,51.5%,23.54,18.26~58.62,14.0~53.32,,1.75,2.16,50.18,24.79,,,
36,603707.SH,健友股份,2017,,20230329,15.48,0.7454,1.16,22.3176,85.0%,30.0%,21.5,11.51~73.15,12.58~72.52,,2.25,0.18,22.01,35.86,,,
37,603369.SH,今世缘,2014,,20230329,63.95,0.9169,0.64,33.2638,85.0%,72.0%,20.74,20.36~47.58,16.05~44.31,,1.75,0.41,35.75,30.0,,,
38,603589.SH,口子窖,2015,,20230329,70.39,2.1199,1.83,23.7475,87.5%,72.5%,23.49,12.76~33.04,12.52~32.0,,2.0,1.29,51.89,28.32,,,
39,603848.SH,好太太,2017,,20230329,14.1,1.773,1.63,22.2495,90.5%,74.0%,20.09,13.98~25.54,9.98~36.2,,2.0,0.23,34.0,21.27,,,
40,603360.SH,百傲化学,2017,,20230329,18.95,,3.01,11.5091,91.5%,44.0%,23.28,9.11~20.87,4.47~34.75,,2.0,0.57,64.62,18.77,,,
41,002916.SZ,深南电路,2017,,20230329,92.12,1.0313,0.93,28.8134,100.0%,45.5%,21.79,12.84~60.18,16.31~64.51,,2.25,0.86,31.74,53.79,,,
42,603605.SH,珀莱雅,2017,,20230329,184.7,0.3301,0.31,74.0536,104.5%,78.5%,20.52,56.42~90.98,26.57~96.53,,2.0,0.58,30.36,35.45,,,
43,603868.SH,飞科电器,2016,,20230329,76.52,1.3068,1.57,37.8815,105.5%,86.5%,28.59,22.53~44.67,15.53~42.53,,1.75,1.2,71.06,27.71,,,
44,603387.SH,基蛋生物,2017,,20230329,13.79,1.7611,2.83,11.2605,105.5%,28.0%,21.38,5.06~36.94,5.93~42.53,,2.0,0.39,30.7,18.17,20230217.0,13.253,10.88
45,603338.SH,浙江鼎力,2015,长期,20230329,52.65,0.6458,0.65,25.8569,111.5%,37.0%,19.68,10.15~72.89,15.21~66.17,,2.25,0.34,19.81,31.38,20230130.0,51.596,
46,603043.SH,广州酒家,2017,,20230329,29.18,1.3671,1.27,32.6791,113.0%,74.0%,21.02,14.24~45.44,16.51~42.23,,2.0,0.37,38.18,26.29,,,
47,600276.SH,恒瑞医药,2000,长期,20230329,43.16,0.3707,0.44,78.7431,124.0%,77.5%,21.4,31.99~103.15,38.9~98.96,,2.0,0.19,17.99,10.67,20210810.0,57.559,56.74
48,002271.SZ,东方雨虹,2008,,20230329,32.53,0.9185,0.83,25.7494,138.5%,56.0%,22.73,16.25~46.39,8.06~44.92,,2.25,0.27,20.63,51.15,,,
49,300726.SZ,宏达电子,2017,,20230329,44.7,1.3423,0.63,21.9434,146.0%,29.0%,20.73,7.26~76.44,11.53~72.55,,2.25,0.28,29.87,12.76,,,
50,002236.SZ,大华股份,2008,,20230329,21.36,1.248,0.89,24.2429,146.5%,101.0%,21.5,10.52~22.16,9.2~25.94,,2.25,0.19,18.56,47.45,,,
51,002833.SZ,弘亚数控,2016,,20230329,17.23,2.1557,2.9,15.3729,154.5%,43.5%,24.75,5.21~36.53,7.16~33.92,,2.0,0.5,27.21,23.72,,,
52,600809.SH,山西汾酒,1994,长期,20230329,273.99,0.657,0.31,44.317,156.5%,42.0%,30.23,28.16~109.16,12.44~98.58,,1.75,0.85,37.42,47.02,,,
53,300638.SZ,广和通,2017,,20230329,24.51,0.5351,1.06,42.537,171.0%,47.5%,20.09,14.66~85.58,16.87~91.77,,2.5,0.26,26.93,46.39,,,
54,300450.SZ,先导智能,2015,,20230329,39.28,1.271,0.74,27.3887,182.5%,22.5%,21.81,7.16~139.08,14.92~104.4,修正标准差,2.25,0.29,31.15,57.7,,,
55,002901.SZ,大博医疗,2017,,20230329,35.76,1.4087,1.57,34.2551,200.5%,45.5%,30.19,9.21~77.79,14.89~72.25,,1.75,0.56,48.95,17.49,,,
56,603444.SH,吉比特,2017,,20230329,435.94,6.8817,2.09,24.5775,202.5%,59.0%,29.83,8.39~43.19,7.85~39.11,,1.75,9.12,67.13,23.01,,,
57,600690.SH,海尔智家,1993,,20230329,23.49,1.938,1.62,14.9953,224.0%,42.5%,19.31,5.99~37.45,3.76~33.14,,2.0,0.38,34.95,66.12,,,
58,603638.SH,艾迪精密,2017,,20230329,18.51,0.6494,0.97,63.4918,225.0%,70.5%,21.72,29.26~91.22,14.61~87.07,,2.25,0.18,23.53,29.89,,,
59,300630.SZ,普利制药,2017,,20230329,27.71,0.6903,0.69,25.0914,230.5%,28.5%,23.04,10.75~74.37,5.86~102.54,,2.25,0.19,20.24,30.0,,,
60,000651.SZ,格力电器,1996,长期,20230329,36.15,10.9168,5.7,7.9141,315.5%,34.0%,23.67,1.4~24.14,2.97~21.55,,2.0,2.06,46.15,61.2,,,
61,300595.SZ,欧普康视,2017,,20230329,33.1,0.4199,0.48,48.0033,329.0%,28.0%,26.56,18.66~179.7,7.98~158.52,,2.0,0.16,19.24,11.79,,,
62,300571.SZ,平治信息,2016,,20230329,45.0,0.2444,0.49,33.7178,509.0%,80.0%,32.07,13.79~34.57,3.46~53.0,,2.25,0.22,14.21,56.17,,,
63,600763.SH,通策医疗,1996,,20230329,129.0,,0.06,69.1815,670.0%,34.0%,20.27,18.65~214.41,5.91~187.55,,2.0,0.08,17.52,34.43,,,
64,603180.SH,金牌厨柜,2017,,20230329,36.58,2.9001,2.54,20.4931,688.5%,63.5%,21.88,8.27~27.25,1.54~39.28,,2.25,0.93,32.75,48.19,,,
65,600309.SH,万华化学,2001,长期,20230329,94.98,2.6321,1.81,18.3701,1414.0%,50.5%,35.67,2.18~38.94,0.84~34.0,,1.75,1.72,41.66,56.12,,,
