证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
通策医疗,600763.SH,20230428,119.2,69.397,13.9566,,32064.0,3822028.8
通策医疗,600763.SH,20230427,118.51,63.5558,13.6503,,32064.0,3799904.64
通策医疗,600763.SH,20230426,115.37,61.8719,13.2886,,32064.0,3699223.68
通策医疗,600763.SH,20230425,113.52,60.8797,13.0755,,32064.0,3639905.28
通策医疗,600763.SH,20230424,116.55,62.5047,13.4245,,32064.0,3737059.2
通策医疗,600763.SH,20230421,119.55,64.1135,13.7701,,32064.0,3833251.2
通策医疗,600763.SH,20230420,121.61,65.2183,14.0074,,32064.0,3899303.04
通策医疗,600763.SH,20230419,123.8,66.3928,14.2596,,32064.0,3969523.2
通策医疗,600763.SH,20230418,125.89,67.5136,14.5003,,32064.0,4036536.96
通策医疗,600763.SH,20230417,126.59,67.889,14.581,,32064.0,4058981.76
通策医疗,600763.SH,20230414,127.59,68.4253,14.6962,,32064.0,4091045.76
通策医疗,600763.SH,20230413,129.15,69.2619,14.8758,,32064.0,4141065.6
通策医疗,600763.SH,20230412,127.02,68.1196,14.6305,,32064.0,4072769.28
通策医疗,600763.SH,20230411,129.48,69.4389,14.9138,,32064.0,4151646.72
通策医疗,600763.SH,20230410,129.98,69.7071,14.9714,,32064.0,4167678.72
通策医疗,600763.SH,20230407,127.96,68.6238,14.7388,,32064.0,4102909.44
通策医疗,600763.SH,20230406,125.69,67.4064,14.4773,,32064.0,4030124.16
通策医疗,600763.SH,20230404,127.07,68.1465,14.6363,,32064.0,4074372.48
通策医疗,600763.SH,20230403,126.3,67.7335,14.5476,,32064.0,4049683.2
通策医疗,600763.SH,20230331,129.28,69.3317,14.8908,,32064.0,4145233.92
通策医疗,600763.SH,20230330,130.0,69.7178,14.9737,,32064.0,4168320.0
通策医疗,600763.SH,20230329,129.0,69.1815,14.8586,,32064.0,4136256.0
通策医疗,600763.SH,20230328,130.6,70.0396,15.0429,,32064.0,4187558.4
通策医疗,600763.SH,20230327,130.86,70.179,15.0728,,32064.0,4195895.04
通策医疗,600763.SH,20230324,131.66,70.608,15.1649,,32064.0,4221546.24
通策医疗,600763.SH,20230323,132.0,70.7904,15.2041,,32064.0,4232448.0
通策医疗,600763.SH,20230322,132.2,70.8976,15.2271,,32064.0,4238860.8
通策医疗,600763.SH,20230321,134.56,72.1633,15.499,,32064.0,4314531.84
通策医疗,600763.SH,20230320,131.42,70.4793,15.1373,,32064.0,4213850.88
通策医疗,600763.SH,20230317,133.79,71.7503,15.4103,,32064.0,4289842.56
通策医疗,600763.SH,20230316,135.91,72.8873,15.6545,,32064.0,4357818.24
通策医疗,600763.SH,20230315,137.03,73.4879,15.7835,,32064.0,4393729.92
通策医疗,600763.SH,20230314,138.53,74.2923,15.9563,,32064.0,4441825.92
通策医疗,600763.SH,20230313,139.36,74.7375,16.0519,,32064.0,4468439.04
通策医疗,600763.SH,20230310,139.07,74.5819,16.0184,,32064.0,4459140.48
通策医疗,600763.SH,20230309,138.3,74.169,15.9298,,32064.0,4434451.2
通策医疗,600763.SH,20230308,141.91,76.105,16.3456,,32064.0,4550202.24
通策医疗,600763.SH,20230307,142.49,76.4161,16.4124,,32064.0,4568799.36
通策医疗,600763.SH,20230306,143.72,77.0757,16.554,,32064.0,4608238.08
通策医疗,600763.SH,20230303,143.09,76.7378,16.4815,,32064.0,4588037.76
通策医疗,600763.SH,20230302,142.05,76.1801,16.3617,,32064.0,4554691.2
通策医疗,600763.SH,20230301,143.73,77.0811,16.5552,,32064.0,4608558.72
通策医疗,600763.SH,20230228,146.05,78.3252,16.8224,,32064.0,4682947.2
通策医疗,600763.SH,20230227,145.73,78.1536,16.7856,,32064.0,4672686.72
通策医疗,600763.SH,20230224,155.8,83.5541,17.9455,,32064.0,4995571.2
通策医疗,600763.SH,20230223,158.1,84.7876,18.2104,,32064.0,5069318.4
通策医疗,600763.SH,20230222,158.1,84.7876,18.2104,,32064.0,5069318.4
通策医疗,600763.SH,20230221,159.05,85.297,18.3198,,32064.0,5099779.2
通策医疗,600763.SH,20230220,157.51,84.4711,18.1424,,32064.0,5050400.64
通策医疗,600763.SH,20230217,155.0,83.125,17.8533,,32064.0,4969920.0
通策医疗,600763.SH,20230216,155.55,83.42,17.9167,,32064.0,4987555.2
通策医疗,600763.SH,20230215,155.67,83.4844,17.9305,,32064.0,4991402.88
通策医疗,600763.SH,20230214,157.55,84.4926,18.147,,32064.0,5051683.2
通策医疗,600763.SH,20230213,157.93,84.6964,18.1908,,32064.0,5063867.52
通策医疗,600763.SH,20230210,155.01,83.1304,17.8545,,32064.0,4970240.64
通策医疗,600763.SH,20230209,158.34,84.9163,18.238,,32064.0,5077013.76
通策医疗,600763.SH,20230208,158.2,84.8412,18.2219,,32064.0,5072524.8
通策医疗,600763.SH,20230207,161.25,86.4769,18.5732,,32064.0,5170320.0
通策医疗,600763.SH,20230206,160.3,85.9674,18.4638,,32064.0,5139859.2
通策医疗,600763.SH,20230203,162.97,87.3993,18.7713,,32064.0,5225470.08
通策医疗,600763.SH,20230202,163.7,87.7908,18.8554,,32064.0,5248876.8
通策医疗,600763.SH,20230201,164.0,87.9517,18.89,,32064.0,5258496.0
通策医疗,600763.SH,20230131,162.36,87.0721,18.7011,,32064.0,5205911.04
通策医疗,600763.SH,20230130,168.4,90.3113,19.3968,,32064.0,5399577.6
通策医疗,600763.SH,20230120,169.42,90.8584,19.5142,,32064.0,5432282.88
通策医疗,600763.SH,20230119,169.09,90.6814,19.4762,,32064.0,5421701.76
通策医疗,600763.SH,20230118,166.7,89.3997,19.2009,,32064.0,5345068.8
通策医疗,600763.SH,20230117,170.95,91.6789,19.6905,,32064.0,5481340.8
通策医疗,600763.SH,20230116,169.98,91.1587,19.5787,,32064.0,5450238.72
通策医疗,600763.SH,20230113,166.98,89.5498,19.2332,,32064.0,5354046.72
通策医疗,600763.SH,20230112,155.05,83.1519,17.8591,,32064.0,4971523.2
通策医疗,600763.SH,20230111,154.5,82.8569,17.7957,,32064.0,4953888.0
通策医疗,600763.SH,20230110,155.0,83.125,17.8533,,32064.0,4969920.0
通策医疗,600763.SH,20230109,150.6,80.7654,17.3465,,32064.0,4828838.4
通策医疗,600763.SH,20230106,149.24,80.036,17.1899,,32064.0,4785231.36
通策医疗,600763.SH,20230105,151.05,81.0067,17.3983,,32064.0,4843267.2
通策医疗,600763.SH,20230104,147.2,78.942,16.9549,,32064.0,4719820.8
通策医疗,600763.SH,20230103,146.98,78.824,16.9295,,32064.0,4712766.72
通策医疗,600763.SH,20221230,152.99,82.0471,17.6218,,32064.0,4905471.36
通策医疗,600763.SH,20221229,150.04,80.465,17.282,,32064.0,4810882.56
通策医疗,600763.SH,20221228,151.62,81.3124,17.464,,32064.0,4861543.68
通策医疗,600763.SH,20221227,153.4,82.267,17.669,,32064.0,4918617.6
通策医疗,600763.SH,20221226,150.05,80.4704,17.2832,,32064.0,4811203.2
通策医疗,600763.SH,20221223,152.31,81.6824,17.5435,,32064.0,4883667.84
通策医疗,600763.SH,20221222,149.22,80.0253,17.1876,,32064.0,4784590.08
通策医疗,600763.SH,20221221,142.47,76.4053,16.4101,,32064.0,4568158.08
通策医疗,600763.SH,20221220,140.6,75.4025,16.1947,,32064.0,4508198.4
通策医疗,600763.SH,20221219,145.6,78.0839,16.7706,,32064.0,4668518.4
通策医疗,600763.SH,20221216,147.41,79.0546,16.9791,,32064.0,4726554.24
通策医疗,600763.SH,20221215,149.0,79.9073,17.1622,,32064.0,4777536.0
通策医疗,600763.SH,20221214,144.3,77.3867,16.6209,,32064.0,4626835.2
通策医疗,600763.SH,20221213,139.59,74.8608,16.0783,,32064.0,4475813.76
通策医疗,600763.SH,20221212,139.6,74.8662,16.0795,,32064.0,4476134.4
通策医疗,600763.SH,20221209,139.77,74.9573,16.0991,,32064.0,4481585.28
通策医疗,600763.SH,20221208,139.59,74.8608,16.0783,,32064.0,4475813.76
通策医疗,600763.SH,20221207,142.0,76.1533,16.3559,,32064.0,4553088.0
通策医疗,600763.SH,20221206,142.38,76.3571,16.3997,,32064.0,4565272.32
通策医疗,600763.SH,20221205,137.88,73.9438,15.8814,,32064.0,4420984.32
通策医疗,600763.SH,20221202,129.59,69.4979,14.9265,,32064.0,4155173.76
通策医疗,600763.SH,20221201,130.8,70.1468,15.0659,,32064.0,4193971.2
通策医疗,600763.SH,20221130,126.51,67.8461,14.5718,,32064.0,4056416.64
通策医疗,600763.SH,20221129,129.01,69.1869,14.8597,,32064.0,4136576.64
通策医疗,600763.SH,20221128,122.87,65.894,14.1525,,32064.0,3939703.68
通策医疗,600763.SH,20221125,124.3,66.6609,14.3172,,32064.0,3985555.2
通策医疗,600763.SH,20221124,128.04,68.6667,14.748,,32064.0,4105474.56
通策医疗,600763.SH,20221123,130.29,69.8733,15.0071,,32064.0,4177618.56
通策医疗,600763.SH,20221122,129.83,69.6266,14.9542,,32064.0,4162869.12
通策医疗,600763.SH,20221121,134.85,72.3188,15.5324,,32064.0,4323830.4
通策医疗,600763.SH,20221118,143.6,77.0113,16.5402,,32064.0,4604390.4
通策医疗,600763.SH,20221117,145.49,78.0249,16.7579,,32064.0,4664991.36
通策医疗,600763.SH,20221116,143.8,77.1186,16.5633,,32064.0,4610803.2
通策医疗,600763.SH,20221115,145.24,77.8909,16.7291,,32064.0,4656975.36
通策医疗,600763.SH,20221114,138.2,74.1154,15.9182,,32064.0,4431244.8
通策医疗,600763.SH,20221111,136.6,73.2573,15.7339,,32064.0,4379942.4
通策医疗,600763.SH,20221110,128.59,68.9616,14.8113,,32064.0,4123109.76
通策医疗,600763.SH,20221109,131.62,70.5866,15.1603,,32064.0,4220263.68
通策医疗,600763.SH,20221108,134.04,71.8844,15.4391,,32064.0,4297858.56
通策医疗,600763.SH,20221107,134.31,72.0292,15.4702,,32064.0,4306515.84
通策医疗,600763.SH,20221104,137.02,73.4825,15.7823,,32064.0,4393409.28
通策医疗,600763.SH,20221103,133.92,71.82,15.4253,,32064.0,4294010.88
通策医疗,600763.SH,20221102,133.2,71.4339,15.3423,,32064.0,4270924.8
通策医疗,600763.SH,20221101,131.86,70.7153,15.188,,32064.0,4227959.04
通策医疗,600763.SH,20221031,122.25,65.5615,14.0811,,32064.0,3919824.0
通策医疗,600763.SH,20221028,121.72,65.2773,14.02,,32064.0,3902830.08
通策医疗,600763.SH,20221027,126.28,67.7228,14.5453,,32064.0,4049041.92
通策医疗,600763.SH,20221026,129.75,69.5837,14.9449,,32064.0,4160304.0
通策医疗,600763.SH,20221025,122.4,65.642,14.0984,,32064.0,3924633.6
通策医疗,600763.SH,20221024,126.53,62.6454,14.5864,,32064.0,4057057.92
通策医疗,600763.SH,20221021,135.05,66.8637,15.5686,,32064.0,4330243.2
通策医疗,600763.SH,20221020,136.88,67.7697,15.7795,,32064.0,4388920.32
通策医疗,600763.SH,20221019,134.24,66.4627,15.4752,,32064.0,4304271.36
通策医疗,600763.SH,20221018,137.22,67.9381,15.8187,,32064.0,4399822.08
通策医疗,600763.SH,20221017,137.02,67.8391,15.7957,,32064.0,4393409.28
通策医疗,600763.SH,20221014,132.87,65.7844,15.3173,,32064.0,4260343.68
通策医疗,600763.SH,20221013,120.79,59.8035,13.9247,,32064.0,3873010.56
通策医疗,600763.SH,20221012,119.29,59.0609,13.7518,,32064.0,3824914.56
通策医疗,600763.SH,20221011,118.92,58.8777,13.7091,,32064.0,3813050.88
通策医疗,600763.SH,20221010,122.0,60.4026,14.0642,,32064.0,3911808.0
通策医疗,600763.SH,20220930,128.0,63.3732,14.7559,,32064.0,4104192.0
通策医疗,600763.SH,20220929,128.74,63.7396,14.8412,,32064.0,4127919.36
通策医疗,600763.SH,20220928,127.9,63.3237,14.7443,,32064.0,4100985.6
通策医疗,600763.SH,20220927,127.6,63.1752,14.7097,,32064.0,4091366.4
通策医疗,600763.SH,20220926,116.0,57.432,13.3725,,32064.0,3719424.0
通策医疗,600763.SH,20220923,119.63,59.2292,13.791,,32064.0,3835816.32
通策医疗,600763.SH,20220922,119.23,59.0312,13.7449,,32064.0,3822990.72
通策医疗,600763.SH,20220921,121.81,60.3085,14.0423,,32064.0,3905715.84
通策医疗,600763.SH,20220920,124.8,61.7889,14.387,,32064.0,4001587.2
通策医疗,600763.SH,20220919,124.1,61.4423,14.3063,,32064.0,3979142.4
通策医疗,600763.SH,20220916,127.35,63.0514,14.6809,,32064.0,4083350.4
通策医疗,600763.SH,20220915,133.5,66.0963,15.3899,,32064.0,4280544.0
通策医疗,600763.SH,20220914,135.9,67.2845,15.6666,,32064.0,4357497.6
通策医疗,600763.SH,20220913,134.25,66.4676,15.4764,,32064.0,4304592.0
通策医疗,600763.SH,20220909,124.66,61.7196,14.3708,,32064.0,3997098.24
通策医疗,600763.SH,20220908,113.33,56.1101,13.0647,,32064.0,3633813.12
通策医疗,600763.SH,20220907,112.7,55.7982,12.9921,,32064.0,3613612.8
通策医疗,600763.SH,20220906,111.79,55.3476,12.8872,,32064.0,3584434.56
通策医疗,600763.SH,20220905,112.22,55.5605,12.9367,,32064.0,3598222.08
通策医疗,600763.SH,20220902,113.9,56.3923,13.1304,,32064.0,3652089.6
通策医疗,600763.SH,20220901,114.56,56.719,13.2065,,32064.0,3673251.84
通策医疗,600763.SH,20220831,116.39,57.6251,13.4175,,32064.0,3731928.96
通策医疗,600763.SH,20220830,115.01,56.9418,13.2584,,32064.0,3687680.64
通策医疗,600763.SH,20220829,115.6,57.2339,13.3264,,32064.0,3706598.4
通策医疗,600763.SH,20220826,117.34,58.0954,13.527,,32064.0,3762389.76
通策医疗,600763.SH,20220825,118.29,58.5658,13.6365,,32064.0,3792850.56
通策医疗,600763.SH,20220824,119.07,58.952,13.7264,,32064.0,3817860.48
通策医疗,600763.SH,20220823,120.46,59.6402,13.8866,,32064.0,3862429.44
通策医疗,600763.SH,20220822,122.4,55.6794,13.995,,32064.0,3924633.6
通策医疗,600763.SH,20220819,124.65,56.7029,14.2523,,32064.0,3996777.6
通策医疗,600763.SH,20220818,130.76,59.4823,14.9509,,32064.0,4192688.64
通策医疗,600763.SH,20220817,132.89,60.4512,15.1944,,32064.0,4260984.96
通策医疗,600763.SH,20220816,132.15,60.1146,15.1098,,32064.0,4237257.6
通策医疗,600763.SH,20220815,135.43,61.6067,15.4848,,32064.0,4342427.52
通策医疗,600763.SH,20220812,148.87,67.7205,17.0216,,32064.0,4773367.68
通策医疗,600763.SH,20220811,150.03,68.2481,17.1542,,32064.0,4810561.92
通策医疗,600763.SH,20220810,145.0,65.96,16.5791,,32064.0,4649280.0
通策医疗,600763.SH,20220809,148.99,67.7751,17.0353,,32064.0,4777215.36
通策医疗,600763.SH,20220808,152.76,69.49,17.4663,,32064.0,4898096.64
通策医疗,600763.SH,20220805,152.35,69.3035,17.4195,,32064.0,4884950.4
通策医疗,600763.SH,20220804,145.51,66.192,16.6374,,32064.0,4665632.64
